,GRANJA,FECHA RECEPCION,t2m_min_weekFR,t2m_max_weekFR,rh2m_mean_WFR,N°INICIAL,PESO  M,GANA M,% DESCARTE SEM 1,DESCARTE SEM 1,FECHA SEM 1,t2m_min_weekF1,t2m_max_weekF1,rh2m_mean_WF1,SALDO AVES SEM 1,PESO M SEM 1,CONS  SEM 1,MORT SEM 1,CONV SEM 1,FECHA SEM 2,t2m_min_weekF2,t2m_max_weekF2,rh2m_mean_WF2,SALDO AVES SEM 2,PESO M SEM 2,CONS  SEM 2,MORT SEM 2,CONV SEM 2,FECHA SEM 3,t2m_min_weekF3,t2m_max_weekF3,rh2m_mean_WF3,SALDO AVES SEM 3,PESO M SEM 3,CONS  SEM 3,MORT SEM 3,CONV SEM 3,FECHA SEM 4,t2m_min_weekF4,t2m_max_weekF4,rh2m_mean_WF4,SALDO AVES SEM 4,PESO M SEM 4,CONS  SEM 4,MORT SEM 4,CONV SEM 4,FECHA SEM 5,t2m_min_weekF5,t2m_max_weekF5,rh2m_mean_WF5,SALDO AVES SEM 5,PESO M SEM 5,CONS  SEM 5,MORT SEM 5,CONV SEM 5,36PESO,36DATE,rh2m_36,t2m_max_36,t2m_min_36,37PESO,37DATE,rh2m_37,t2m_max_37,t2m_min_37,38PESO,38DATE,rh2m_38,t2m_max_38,t2m_min_38,39PESO,39DATE,rh2m_39,t2m_max_39,t2m_min_39,40PESO,40DATE,rh2m_40,t2m_max_40,t2m_min_40,41PESO,41DATE,rh2m_41,t2m_max_41,t2m_min_41,42PESO,42DATE,rh2m_42,t2m_max_42,t2m_min_42,43PESO,43DATE,rh2m_43,t2m_max_43,t2m_min_43,44PESO,44DATE,rh2m_44,t2m_max_44,t2m_min_44,FECHA_FAENA,EDAD,PESO REAL,m.s.n.m
105,ROBLE,2021-04-02,14.87,28.91,72.34857142857143,25143.0,0.039,3.5801282051282053,0.025125043,648.0,2021-04-09,14.77,28.75,69.46428571428571,24329.0,0.139625,0.1348185293271404,3.2374816052181523,0.9655759,2021-04-09,14.77,28.75,69.46428571428571,24054.0,0.381125,0.4672819489481999,4.3312254,1.2260596,2021-04-09,14.77,28.75,69.46428571428571,23758.0,0.762,1.0472261974913712,5.508491429025971,1.3743126,2021-04-09,14.77,28.75,69.46428571428571,23507.0,1.337375,1.8564683,6.506781211470389,1.3881434,2021-04-09,14.77,28.75,69.46428571428571,23134.0,1.9662083333333331,3.024120342353246,7.9902955096846044,1.5380467,2.071875,2021-05-08,72.19,21.69,15.75,2.162875,2021-05-09,63.44,28.38,16.06,2.291,2021-05-10,60.38,28.65,15.13,2.416,2021-05-11,60.0,28.85,15.37,2.506,2021-05-12,58.25,28.57,15.9,2.58725,2021-05-13,55.69,31.75,15.69,2.67725,2021-05-14,55.69,31.42,16.79,2.7955,2021-05-15,54.44,31.04,18.05,2.8845,2021-05-16,66.5,29.24,18.38,2021-05-15,43.0,2.8864970645792565,1919
106,GRANADA,2021-04-03,15.3,30.23,66.30142857142857,9894.0,0.040200002,4.203980099502488,0.009212898,92.0,2021-04-10,16.5,30.17,67.21428571428571,9785.0,0.169,0.151,1.1016777845158685,0.89349115,2021-04-10,16.5,30.17,67.21428571428571,9728.0,0.385,0.481,1.6777846,1.2493507,2021-04-10,16.5,30.17,67.21428571428571,9698.0,0.815,1.043,1.9809985850010103,1.2797546,2021-04-10,16.5,30.17,67.21428571428571,9655.0,1.4,1.88,2.415605417424702,1.3428571,2021-04-10,16.5,30.17,67.21428571428571,9618.0,1.94,2.981,2.789569436021832,1.536598,2.028,2021-05-09,59.75,30.62,17.33,2.236,2021-05-10,58.25,31.01,16.61,2.344,2021-05-11,54.69,31.21,16.1,2.434,2021-05-12,53.12,30.12,16.81,2.6,2021-05-13,49.44,34.08,16.67,2.75,2021-05-14,51.94,33.2,17.57,2.85,2021-05-15,48.62,32.62,18.94,2.939,2021-05-16,62.5,30.35,18.78,3.028,2021-05-17,69.5,26.07,18.43,2021-05-15,42.0,2.808332110776694,900
107,ROBLE,2021-04-03,14.87,28.91,70.72428571428571,34578.0,0.039,3.583333333333333,0.007463115,260.0,2021-04-10,14.77,28.86,69.49,34259.0,0.13975,0.1336874981756618,0.9225519116201052,0.95661896,2021-04-10,14.77,28.86,69.49,34025.0,0.369125,0.4596620132255694,1.5992827,1.2452747,2021-04-10,14.77,28.86,69.49,33672.0,0.75725,1.0002375861249704,2.620163109491584,1.3208816,2021-04-10,14.77,28.86,69.49,33982.0,1.301875,1.7927138,1.7236393082306667,1.3770245,2021-04-10,14.77,28.86,69.49,33408.0,1.893625,2.9226532567049808,3.38365434669443,1.5434171,2.009375,2021-05-09,63.44,28.38,16.06,2.1085000000000003,2021-05-10,60.38,28.65,15.13,2.213,2021-05-11,60.0,28.85,15.37,2.327,2021-05-12,58.25,28.57,15.9,2.42925,2021-05-13,55.69,31.75,15.69,2.515,2021-05-14,55.69,31.42,16.79,2.6575,2021-05-15,54.44,31.04,18.05,2.7465,2021-05-16,66.5,29.24,18.38,2.8355,2021-05-17,71.06,24.44,17.46,2021-05-15,42.0,2.6756012999019347,1919
108,GRANADA,2021-04-06,17.14,29.64,65.49714285714286,45288.0,0.042,3.7142857142857135,0.012946254,594.0,2021-04-13,16.5,30.17,66.52000000000001,44560.0,0.156,0.146,1.6074898427839606,0.9358974,2021-04-13,16.5,30.17,66.52000000000001,44172.0,0.399,0.479,2.4642289,1.2005012,2021-04-13,16.5,30.17,66.52000000000001,43804.0,0.804,1.053,3.2768062179826885,1.3097014,2021-04-13,16.5,30.17,66.52000000000001,43597.0,1.37,1.895,3.7338809397632926,1.3832117,2021-04-13,16.5,30.17,66.52000000000001,43370.0,2.03,3.0,4.235117470411589,1.4778326,2.1203333333333334,2021-05-12,53.12,30.12,16.81,2.2886666666666664,2021-05-13,49.44,34.08,16.67,2.409333333333333,2021-05-14,51.94,33.2,17.57,2.5093333333333336,2021-05-15,48.62,32.62,18.94,2.6063333333333336,2021-05-16,62.5,30.35,18.78,2.703,2021-05-17,69.5,26.07,18.43,2.833,2021-05-18,61.69,29.11,17.06,2.922,2021-05-19,56.75,32.29,17.16,3.011000000000001,2021-05-20,62.31,28.37,18.15,2021-05-18,42.0,2.936782682550133,900
109,GRANADA,2021-04-07,16.5,29.64,64.77428571428572,27030.0,0.042,3.690476190476191,0.0063230647,172.0,2021-04-14,17.08,30.17,67.75142857142858,26814.0,0.155,0.146,0.7991120976692565,0.9419355,2021-04-14,17.08,30.17,67.75142857142858,26385.0,0.383,0.482,2.3862376,1.2584857,2021-04-14,17.08,30.17,67.75142857142858,26179.0,0.798,1.054,3.148353681095079,1.320802,2021-04-14,17.08,30.17,67.75142857142858,26018.0,1.324,1.9,3.743988161302256,1.4350454,2021-04-14,17.08,30.17,67.75142857142858,25871.0,1.971,3.008,4.287828338882723,1.5261289,2.0643333333333334,2021-05-13,49.44,34.08,16.67,2.175666666666667,2021-05-14,51.94,33.2,17.57,2.2676666666666665,2021-05-15,48.62,32.62,18.94,2.3586666666666667,2021-05-16,62.5,30.35,18.78,2.449666666666667,2021-05-17,69.5,26.07,18.43,2.557,2021-05-18,61.69,29.11,17.06,2.644333333333333,2021-05-19,56.75,32.29,17.16,2.774,2021-05-20,62.31,28.37,18.15,2.8629999999999995,2021-05-21,56.19,31.56,18.75,2021-05-19,42.0,2.8305371829196675,900
110,VILLA GLORIA,2021-04-09,16.5,29.64,67.11571428571429,25500.0,0.04,4.625,0.01696222,440.0,2021-04-16,16.83,30.54,65.35714285714286,24969.0,0.185,0.1522,2.0823529411764707,0.8227027,2021-04-16,16.83,30.54,65.35714285714286,24477.0,0.394,0.4649,4.0117645,1.1799493,2021-04-16,16.83,30.54,65.35714285714286,24117.0,0.804,1.0175,5.423529411764706,1.2655473,2021-04-16,16.83,30.54,65.35714285714286,23975.0,1.333,1.8202,5.980392156862745,1.3654914,2021-04-16,16.83,30.54,65.35714285714286,23889.0,1.909,2.8599,6.317647058823529,1.4981142,2.008375,2021-05-15,48.62,32.62,18.94,2.100375,2021-05-16,62.5,30.35,18.78,2.192375,2021-05-17,69.5,26.07,18.43,2.404625,2021-05-18,61.69,29.11,17.06,2.513875,2021-05-19,56.75,32.29,17.16,2.622375,2021-05-20,62.31,28.37,18.15,2.732,2021-05-21,56.19,31.56,18.75,2.82625,2021-05-22,59.69,30.8,18.45,2.91525,2021-05-23,59.12,29.16,18.55,2021-05-21,42.0,2.705832364254868,1750
111,VILLA ESTHER,2021-04-09,16.5,29.64,67.11571428571429,11934.0,0.041,4.682926829268292,0.006079787,73.0,2021-04-16,16.83,30.54,65.35714285714286,11482.0,0.192,0.15,3.787497905144964,0.78125,2021-04-16,16.83,30.54,65.35714285714286,11794.0,0.449,0.484,1.1731188,1.077951,2021-04-16,16.83,30.54,65.35714285714286,11751.0,0.852,1.055,1.5334338863750627,1.2382629,2021-04-16,16.83,30.54,65.35714285714286,11715.0,1.403,1.867,1.8350930115636,1.3307198,2021-04-16,16.83,30.54,65.35714285714286,11671.0,1.941,2.933,2.203787497905145,1.5110768,2.032,2021-05-15,48.62,32.62,18.94,2.1180000000000003,2021-05-16,62.5,30.35,18.78,2.204,2021-05-17,69.5,26.07,18.43,2.283,2021-05-18,61.69,29.11,17.06,2.366,2021-05-19,56.75,32.29,17.16,2.432,2021-05-20,62.31,28.37,18.15,2.5125,2021-05-21,56.19,31.56,18.75,2.592,2021-05-22,59.69,30.8,18.45,2.681,2021-05-23,59.12,29.16,18.55,2021-05-22,43.0,2.5287979650336707,940
112,VILLA ESTHER,2021-04-10,16.5,30.17,67.21428571428571,51918.0,0.04,4.525,0.0043341517,226.0,2021-04-17,16.83,30.54,66.02571428571429,51611.0,0.181,0.153,0.5913170769290034,0.8453039,2021-04-17,16.83,30.54,66.02571428571429,51364.0,0.444,0.485,1.0670673,1.0923424,2021-04-17,16.83,30.54,66.02571428571429,51150.0,0.836,1.059,1.4792557494510574,1.2667464,2021-04-17,16.83,30.54,66.02571428571429,50966.0,1.269,1.902,1.83366077275704,1.4988179,2021-04-17,16.83,30.54,66.02571428571429,50775.0,1.956,2.942,2.2015485958627066,1.50409,2.035285714285714,2021-05-16,62.5,30.35,18.78,2.123857142857143,2021-05-17,69.5,26.07,18.43,2.2392857142857143,2021-05-18,61.69,29.11,17.06,2.3115714285714284,2021-05-19,56.75,32.29,17.16,2.382571428571429,2021-05-20,62.31,28.37,18.15,2.4645714285714284,2021-05-21,56.19,31.56,18.75,2.5502857142857143,2021-05-22,59.69,30.8,18.45,2.6352857142857142,2021-05-23,59.12,29.16,18.55,2.724428571428572,2021-05-24,50.69,34.17,16.94,2021-05-21,41.0,2.313675234416856,940
113,SAN JOAQUIN,2021-04-13,16.5,30.17,66.52,53703.0,0.04,3.95,0.0,0.0,2021-04-20,15.94,30.54,63.93571428571429,53304.0,0.158,0.138,0.7429752527791744,0.87341774,2021-04-20,15.94,30.54,63.93571428571429,52837.0,0.334,0.449,1.6125729,1.3443114,2021-04-20,15.94,30.54,63.93571428571429,52477.0,0.613,0.922,2.2829264659330017,1.5040783,2021-04-20,15.94,30.54,63.93571428571429,52477.0,1.1,1.732,2.2829264659330017,1.5745455,2021-04-20,15.94,30.54,63.93571428571429,51569.0,1.788,2.856,3.973707241681098,1.5973154,1.9148571428571428,2021-05-19,56.75,32.29,17.16,1.999142857142857,2021-05-20,62.31,28.37,18.15,2.0862142857142856,2021-05-21,56.19,31.56,18.75,2.1720714285714284,2021-05-22,59.69,30.8,18.45,2.2630714285714286,2021-05-23,59.12,29.16,18.55,2.3979285714285714,2021-05-24,50.69,34.17,16.94,2.490428571428571,2021-05-25,55.62,30.94,18.13,2.581,2021-05-26,46.69,33.38,16.3,2.6700000000000004,2021-05-27,53.94,30.46,17.3,2021-05-25,42.0,2.633179734708813,1000
114,SAN JOAQUIN,2021-04-14,17.08,30.17,67.75142857142858,27132.0,0.038,3.973684210526316,0.0,0.0,2021-04-21,15.94,30.54,63.05285714285714,27019.0,0.151,0.139,0.4164823824266549,0.9205298,2021-04-21,15.94,30.54,63.05285714285714,26889.0,0.324,0.451,0.8956214,1.3919753,2021-04-21,15.94,30.54,63.05285714285714,26780.0,0.588,0.958,1.2973610496830312,1.6292517,2021-04-21,15.94,30.54,63.05285714285714,26680.0,1.095,1.775,1.6659295297066197,1.6210046,2021-04-21,15.94,30.54,63.05285714285714,26469.0,1.78,2.886,2.443609022556391,1.6213483,1.9041666666666668,2021-05-20,62.31,28.37,18.15,1.9586666666666663,2021-05-21,56.19,31.56,18.75,2.050666666666667,2021-05-22,59.69,30.8,18.45,2.1416666666666666,2021-05-23,59.12,29.16,18.55,2.223666666666667,2021-05-24,50.69,34.17,16.94,2.372666666666667,2021-05-25,55.62,30.94,18.13,2.4811666666666667,2021-05-26,46.69,33.38,16.3,2.573166666666667,2021-05-27,53.94,30.46,17.3,2.6621666666666663,2021-05-28,60.75,30.44,17.51,2021-05-26,42.0,2.5756914539619795,1000
115,ROBLE,2021-04-14,15.79,29.48,71.22285714285714,18921.0,0.039,3.7948717948717943,0.00734484,140.0,2021-04-21,14.9,28.74,69.80428571428571,18515.0,0.148,0.117,2.145763965963744,0.7905405,2021-04-21,14.9,28.74,69.80428571428571,18383.0,0.409,0.455,2.8434014,1.1124694,2021-04-21,14.9,28.74,69.80428571428571,17766.0,0.774,1.04,6.104328523862375,1.3436693,2021-04-21,14.9,28.74,69.80428571428571,17707.0,1.189,1.798,6.41615136620686,1.5121951,2021-04-21,14.9,28.74,69.80428571428571,17569.0,1.757,2.82,7.145499709317689,1.6050085,1.8715,2021-05-20,64.19,27.69,17.19,1.9605,2021-05-21,59.38,29.9,17.91,2.0525,2021-05-22,62.19,29.16,17.9,2.1435,2021-05-23,60.62,29.02,17.26,2.236,2021-05-24,54.31,32.51,15.69,2.3345,2021-05-25,58.94,29.97,17.14,2.45,2021-05-26,51.5,31.46,14.93,2.5345,2021-05-27,54.94,29.34,16.4,2.6235,2021-05-28,62.44,27.4,17.51,2021-05-27,43.0,2.5875279295059506,1919
116,ROBLE,2021-04-16,15.79,29.48,70.05428571428571,31314.0,0.042,3.928571428571429,0.004039312,127.0,2021-04-23,14.9,28.87,68.4,30791.0,0.165,0.125,1.6701794724404422,0.75757575,2021-04-23,14.9,28.87,68.4,30590.0,0.409,0.479,2.312065,1.1711491,2021-04-23,14.9,28.87,68.4,30433.0,0.768,1.017,2.813438078814588,1.3242188,2021-04-23,14.9,28.87,68.4,30263.0,1.242,1.822,3.35632624385259,1.4669887,2021-04-23,14.9,28.87,68.4,30081.0,1.951,2.91,3.937535926422686,1.4915428,2.04425,2021-05-22,62.19,29.16,17.9,2.13625,2021-05-23,60.62,29.02,17.26,2.22825,2021-05-24,54.31,32.51,15.69,2.41975,2021-05-25,58.94,29.97,17.14,2.50125,2021-05-26,51.5,31.46,14.93,2.565,2021-05-27,54.94,29.34,16.4,2.6865,2021-05-28,62.44,27.4,17.51,2.77325,2021-05-29,77.69,22.05,16.69,2.86225,2021-05-30,68.75,28.88,16.64,2021-05-28,42.0,2.5733967978024515,1919
117,ROBLE,2021-04-18,16.05,29.48,70.80428571428571,60588.0,0.04,3.75,0.006819225,416.0,2021-04-25,14.9,30.01,66.72142857142858,58698.0,0.15,0.136,3.119429590017825,0.9066667,2021-04-25,14.9,30.01,66.72142857142858,58020.0,0.352,0.456,4.238463,1.2954545,2021-04-25,14.9,30.01,66.72142857142858,57499.0,0.69,0.976,5.098369314055589,1.4144927,2021-04-25,14.9,30.01,66.72142857142858,56838.0,1.254,1.804,6.189344424638542,1.4385965,2021-04-25,14.9,30.01,66.72142857142858,55811.0,1.936,2.924,7.884399551066218,1.5103306,2.01,2021-05-24,54.31,32.51,15.69,2.1050833333333334,2021-05-25,58.94,29.97,17.14,2.1958333333333333,2021-05-26,51.5,31.46,14.93,2.2914166666666667,2021-05-27,54.94,29.34,16.4,2.4064166666666664,2021-05-28,62.44,27.4,17.51,2.4933333333333336,2021-05-29,77.69,22.05,16.69,2.583333333333333,2021-05-30,68.75,28.88,16.64,2.666166666666667,2021-05-31,62.0,28.76,16.8,2.75325,2021-06-01,60.69,28.69,16.07,2021-05-28,40.0,2.516184721622788,1919
118,MONTIENGO,2021-04-21,15.94,30.54,63.05285714285714,53958.0,0.04,4.26875,0.0065361885,355.0,2021-04-28,15.85,31.33,64.15857142857142,53517.0,0.17075,0.1535960535904479,0.8173023462693206,0.8995376,2021-04-28,15.85,31.33,64.15857142857142,53265.0,0.4055,0.4550830751900873,1.2843323,1.1222764,2021-04-28,15.85,31.33,64.15857142857142,53019.0,0.731,0.9943605122691864,1.7402424107639276,1.3602743,2021-04-28,15.85,31.33,64.15857142857142,52697.0,1.28025,1.7298898,2.3370028540716854,1.3512125,2021-04-28,15.85,31.33,64.15857142857142,51316.0,1.839,2.856029308597708,4.896400904407131,1.5530338,1.926125,2021-05-27,53.94,30.46,17.3,2.0215,2021-05-28,60.75,30.44,17.51,2.1135,2021-05-29,77.31,23.93,17.43,2.2045,2021-05-30,68.38,29.77,17.13,2.291,2021-05-31,60.62,29.31,17.57,2.381625,2021-06-01,60.5,28.99,17.08,2.499875,2021-06-02,67.19,26.85,18.01,2.59275,2021-06-03,63.0,28.34,17.26,2.68175,2021-06-04,61.19,30.04,17.72,2021-05-25,34.0,1.9187072409162895,800
119,MONTIENGO,2021-04-22,15.94,30.47,61.99857142857143,16830.0,0.04,4.3625,0.00431876,73.0,2021-04-29,15.85,31.33,66.75714285714285,16734.0,0.1745,0.1517867814031313,0.5704099821746881,0.8698383,2021-04-29,15.85,31.33,66.75714285714285,16659.0,0.4115,0.4526081997718951,1.0160428,1.0998985,2021-04-29,15.85,31.33,66.75714285714285,16586.0,0.742,0.9948149041360184,1.449792038027332,1.3407209,2021-04-29,15.85,31.33,66.75714285714285,16464.0,1.245,1.777211,2.1746880570409983,1.4274787,2021-04-29,15.85,31.33,66.75714285714285,15843.0,1.92,2.9249510824970018,5.864527629233511,1.523412,1.926125,2021-05-27,53.94,30.46,17.3,2.0215,2021-05-28,60.75,30.44,17.51,2.1135,2021-05-29,77.31,23.93,17.43,2.2045,2021-05-30,68.38,29.77,17.13,2.291,2021-05-31,60.62,29.31,17.57,2.381625,2021-06-01,60.5,28.99,17.08,2.499875,2021-06-02,67.19,26.85,18.01,2.59275,2021-06-03,63.0,28.34,17.26,2.68175,2021-06-04,61.19,30.04,17.72,2021-06-01,40.0,2.263464975011108,800
120,VILLA BETTY,2021-04-23,15.94,30.47,60.93571428571429,20400.0,0.038,4.342105263157895,0.0025425386,52.0,2021-04-30,15.85,31.33,68.91857142857143,20134.0,0.165,0.139,1.303921568627451,0.8424242,2021-04-30,15.85,31.33,68.91857142857143,20020.0,0.403,0.471,1.862745,1.1687346,2021-04-30,15.85,31.33,68.91857142857143,19869.0,0.691,1.024,2.602941176470588,1.4819102,2021-04-30,15.85,31.33,68.91857142857143,19812.0,1.275,1.859,2.8823529411764706,1.4580392,2021-04-30,15.85,31.33,68.91857142857143,19730.0,1.966,2.959,3.2843137254901964,1.5050864,2.05975,2021-05-29,77.31,23.93,17.43,2.15175,2021-05-30,68.38,29.77,17.13,2.2435,2021-05-31,60.62,29.31,17.57,2.3345,2021-06-01,60.5,28.99,17.08,2.4175,2021-06-02,67.19,26.85,18.01,2.55225,2021-06-03,63.0,28.34,17.26,2.6345,2021-06-04,61.19,30.04,17.72,2.718375,2021-06-05,65.0,28.29,17.98,2.807375,2021-06-06,68.31,27.01,18.44,2021-06-05,42.0,2.7067720221054725,1130
121,LA LAJA,2021-04-24,14.9,29.94,67.30285714285715,18156.0,0.037,4.648648648648648,0.0075977044,139.0,2021-05-01,15.39,30.05,72.49,17982.0,0.172,0.1513,0.9583608724388633,0.8796512,2021-05-01,15.39,30.05,72.49,17759.0,0.409,0.4595,2.186605,1.1234719,2021-05-01,15.39,30.05,72.49,17609.0,0.804,1.004,3.0127781449658517,1.2487562,2021-05-01,15.39,30.05,72.49,17485.0,1.353,1.81,3.695747962106191,1.337768,2021-05-01,15.39,30.05,72.49,17345.0,1.958,2.8596,4.466842916942058,1.4604698,2.072,2021-05-30,68.75,28.88,16.64,2.13,2021-05-31,62.0,28.76,16.8,2.2225,2021-06-01,60.69,28.69,16.07,2.3595,2021-06-02,68.31,26.05,16.68,2.4530000000000003,2021-06-03,67.94,27.8,16.92,2.55875,2021-06-04,66.75,27.62,17.55,2.65875,2021-06-05,65.38,26.93,16.99,2.74775,2021-06-06,68.62,26.88,17.15,2.8367500000000003,2021-06-07,59.69,28.2,16.41,2021-06-03,40.0,2.4184823459238745,1670
122,LA LAJA,2021-04-24,14.9,29.94,67.30285714285715,23256.0,0.037,4.864864864864865,0.0115186805,271.0,2021-05-01,15.39,30.05,72.49,22860.0,0.18,0.1505,1.7027863777089782,0.8361111,2021-05-01,15.39,30.05,72.49,22120.0,0.407,0.4665,4.884761,1.1461916,2021-05-01,15.39,30.05,72.49,21963.0,0.8,1.0108,5.55985552115583,1.2635,2021-05-01,15.39,30.05,72.49,21868.0,1.315,1.809,5.968352253181974,1.3756654,2021-05-01,15.39,30.05,72.49,21765.0,1.928,2.8486,6.41124871001032,1.4774896,2.072,2021-05-30,68.75,28.88,16.64,2.13,2021-05-31,62.0,28.76,16.8,2.2225,2021-06-01,60.69,28.69,16.07,2.3595,2021-06-02,68.31,26.05,16.68,2.4530000000000003,2021-06-03,67.94,27.8,16.92,2.55875,2021-06-04,66.75,27.62,17.55,2.65875,2021-06-05,65.38,26.93,16.99,2.74775,2021-06-06,68.62,26.88,17.15,2.8367500000000003,2021-06-07,59.69,28.2,16.41,2021-06-03,40.0,2.4184823459238745,1670
123,MIRADOR,2021-04-27,15.85,31.33,62.27571428571429,24990.0,0.037,3.945945945945946,0.0015980822,40.0,2021-05-04,16.27,26.04,73.73142857142857,24723.0,0.146,0.144,1.0684273709483794,0.98630136,2021-05-04,16.27,26.04,73.73142857142857,24441.0,0.34,0.443,2.1968787,1.3029412,2021-05-04,16.27,26.04,73.73142857142857,24087.0,0.58,0.923,3.613445378151261,1.5913793,2021-05-04,16.27,26.04,73.73142857142857,23157.0,1.086,1.723,7.334933973589436,1.5865562,2021-05-04,16.27,26.04,73.73142857142857,22550.0,1.734,2.866,9.76390556222489,1.6528258,1.8316666666666668,2021-06-02,67.19,26.85,18.01,1.9266666666666663,2021-06-03,63.0,28.34,17.26,2.0476666666666667,2021-06-04,61.19,30.04,17.72,2.145,2021-06-05,65.0,28.29,17.98,2.236,2021-06-06,68.31,27.01,18.44,2.326,2021-06-07,56.88,29.44,17.27,2.4221666666666666,2021-06-08,64.19,29.48,17.01,2.5116666666666667,2021-06-09,59.25,29.33,17.66,2.6426666666666665,2021-06-10,59.19,29.19,16.73,2021-06-09,43.0,2.6105780864421533,1050
124,PROGRESOS,2021-04-28,15.85,31.33,64.15857142857143,48756.0,0.0377,3.846153846153846,0.008097001,398.0,2021-05-05,15.65,26.04,72.08,48248.0,0.145,0.135,1.0419230453687751,0.9310345,2021-05-05,15.65,26.04,72.08,47968.0,0.348,0.45,1.6162113,1.2931035,2021-05-05,15.65,26.04,72.08,47678.0,0.618,0.904,2.2110099269833454,1.4627832,2021-05-05,15.65,26.04,72.08,47344.0,1.157,1.694,2.8960538190171468,1.4641314,2021-05-05,15.65,26.04,72.08,46943.0,1.855,2.794,3.718516695381081,1.5061995,1.93,2021-06-03,63.0,28.34,17.26,2.046625,2021-06-04,61.19,30.04,17.72,2.138625,2021-06-05,65.0,28.29,17.98,2.229625,2021-06-06,68.31,27.01,18.44,2.320625,2021-06-07,56.88,29.44,17.27,2.4164375,2021-06-08,64.19,29.48,17.01,2.512375,2021-06-09,59.25,29.33,17.66,2.6285,2021-06-10,59.19,29.19,16.73,2.7085,2021-06-11,53.25,30.73,15.8,2021-06-10,43.0,2.554894722476916,750
125,PROGRESOS,2021-04-30,15.85,31.33,68.91857142857143,7650.0,0.037,3.324324324324324,0.00803942,62.0,2021-05-07,15.65,26.98,70.62571428571428,7565.0,0.123,0.132,1.1111111111111112,1.0731708,2021-05-07,15.65,26.98,70.62571428571428,7500.0,0.3235,0.405,1.9607843,1.251932,2021-05-07,15.65,26.98,70.62571428571428,7431.0,0.599,0.802,2.862745098039216,1.3388982,2021-05-07,15.65,26.98,70.62571428571428,7358.0,1.015,1.62,3.8169934640522873,1.5960591,2021-05-07,15.65,26.98,70.62571428571428,7300.0,1.76,2.673,4.57516339869281,1.51875,1.7995,2021-06-05,65.0,28.29,17.98,1.8915,2021-06-06,68.31,27.01,18.44,1.9835,2021-06-07,56.88,29.44,17.27,2.088,2021-06-08,64.19,29.48,17.01,2.1735,2021-06-09,59.25,29.33,17.66,2.325,2021-06-10,59.19,29.19,16.73,2.415,2021-06-11,53.25,30.73,15.8,2.504,2021-06-12,65.75,26.62,17.64,2.593,2021-06-13,62.25,28.7,17.39,2021-06-09,40.0,2.17044677842265,750
126,PALMAR,2021-04-30,16.23,30.33,68.91,30702.0,0.041,4.024390243902439,0.0,0.0,2021-05-07,15.87,26.49,71.92714285714285,30487.0,0.165,0.139,0.700280112044818,0.8424242,2021-05-07,15.87,26.49,71.92714285714285,30364.0,0.373,0.4623896719799763,1.1009055,1.2396506,2021-05-07,15.87,26.49,71.92714285714285,30274.0,0.7188,1.0068045187289425,1.3940459904892188,1.4006741,2021-05-07,15.87,26.49,71.92714285714285,30155.0,1.2742,1.8424804,1.7816428897140253,1.4459901,2021-05-07,15.87,26.49,71.92714285714285,30035.0,1.9024,2.937905776593974,2.17249690573904,1.5443155,2.0041,2021-06-05,65.62,27.73,16.7,2.0951,2021-06-06,71.25,24.83,17.65,2.1861,2021-06-07,58.69,28.09,15.64,2.3088,2021-06-08,64.44,28.24,16.15,2.4023,2021-06-09,58.62,28.63,15.71,2.5278,2021-06-10,56.06,29.42,15.99,2.6266,2021-06-11,54.75,29.57,14.83,2.7266,2021-06-12,65.69,26.05,16.73,2.8156,2021-06-13,63.81,27.7,15.73,2021-06-08,39.0,2.244451940370446,550
127,BALCONES,2021-05-01,16.62,31.33,69.94428571428571,24888.0,0.041,4.634146341463414,0.008525217,214.0,2021-05-08,15.65,26.98,70.97428571428571,24603.0,0.19,0.152,1.1451301832208292,0.8,2021-05-08,15.65,26.98,70.97428571428571,24438.0,0.432,0.454,1.8081003,1.050926,2021-05-08,15.65,26.98,70.97428571428571,24264.0,0.8328,0.995,2.507232401157184,1.1947646,2021-05-08,15.65,26.98,70.97428571428571,24103.0,1.405,1.853,3.1541305046608805,1.3188612,2021-05-08,15.65,26.98,70.97428571428571,23897.0,2.0818000000000003,2.957,3.9818386370941816,1.4204054,2.1618000000000004,2021-06-06,68.31,27.01,18.44,2.2538,2021-06-07,56.88,29.44,17.27,2.3468,2021-06-08,64.19,29.48,17.01,2.4414,2021-06-09,59.25,29.33,17.66,2.5676,2021-06-10,59.19,29.19,16.73,2.6642,2021-06-11,53.25,30.73,15.8,2.7642,2021-06-12,65.75,26.62,17.64,2.8642,2021-06-13,62.25,28.7,17.39,2.9642,2021-06-14,63.69,29.01,16.98,2021-06-10,40.0,2.4312704073898384,2390
