,GRANJA,FECHA RECEPCION,t2m_min_weekFR,t2m_max_weekFR,rh2m_mean_WFR,N°INICIAL,PESO  M,GANA M,% DESCARTE SEM 1,DESCARTE SEM 1,FECHA SEM 1,t2m_min_weekF1,t2m_max_weekF1,rh2m_mean_WF1,SALDO AVES SEM 1,PESO M SEM 1,CONS  SEM 1,MORT SEM 1,CONV SEM 1,FECHA SEM 2,t2m_min_weekF2,t2m_max_weekF2,rh2m_mean_WF2,SALDO AVES SEM 2,PESO M SEM 2,CONS  SEM 2,MORT SEM 2,CONV SEM 2,FECHA SEM 3,t2m_min_weekF3,t2m_max_weekF3,rh2m_mean_WF3,SALDO AVES SEM 3,PESO M SEM 3,CONS  SEM 3,MORT SEM 3,CONV SEM 3,FECHA SEM 4,t2m_min_weekF4,t2m_max_weekF4,rh2m_mean_WF4,SALDO AVES SEM 4,PESO M SEM 4,CONS  SEM 4,MORT SEM 4,CONV SEM 4,FECHA SEM 5,t2m_min_weekF5,t2m_max_weekF5,rh2m_mean_WF5,SALDO AVES SEM 5,PESO M SEM 5,CONS  SEM 5,MORT SEM 5,CONV SEM 5,36PESO,36DATE,rh2m_36,t2m_max_36,t2m_min_36,37PESO,37DATE,rh2m_37,t2m_max_37,t2m_min_37,38PESO,38DATE,rh2m_38,t2m_max_38,t2m_min_38,39PESO,39DATE,rh2m_39,t2m_max_39,t2m_min_39,40PESO,40DATE,rh2m_40,t2m_max_40,t2m_min_40,41PESO,41DATE,rh2m_41,t2m_max_41,t2m_min_41,42PESO,42DATE,rh2m_42,t2m_max_42,t2m_min_42,43PESO,43DATE,rh2m_43,t2m_max_43,t2m_min_43,44PESO,44DATE,rh2m_44,t2m_max_44,t2m_min_44,FECHA_FAENA,EDAD,PESO REAL,m.s.n.m
307,MONTIENGO,2022-02-22,15.47,29.19,66.92,40290.0,0.0397,4.09,0.0023,92.0,2022-03-01,16.26,27.32,74.79571428571428,39860.0,0.1623333333,0.155,1.07,0.952,2022-03-01,16.26,27.32,74.79571428571428,39603.0,0.4025,0.473,1.71,1.174,2022-03-01,16.26,27.32,74.79571428571428,39368.0,0.785,1.0048770575086363,2.288409034499876,1.2800982,2022-03-01,16.26,27.32,74.79571428571428,39154.0,1.255,1.7786177,2.8195582030280466,1.4172254,2022-03-01,16.26,27.32,74.79571428571428,38998.0,1.8283333333333331,2.7652700138468638,3.2067510548523206,1.5124539,1.9236666666666664,2022-03-30,73.62,26.23,16.45,2.0283333333333333,2022-03-31,71.94,25.8,16.3,2.1013333333333333,2022-04-01,70.0,28.0,15.73,2.174333333333333,2022-04-02,71.38,28.05,15.83,2.2580833333333334,2022-04-03,78.06,26.87,15.78,2.3380833333333335,2022-04-04,84.31,25.87,16.97,2.423083333333333,2022-04-05,86.38,23.94,16.8,2.5080833333333334,2022-04-06,83.94,24.65,17.0,2.5930833333333334,2022-04-07,83.25,24.29,17.19,2022-03-30,36.0,1.9324590324126505,800
308,VILLA BETTY,2022-02-22,15.47,29.19,66.92,19584.0,0.041,4.170731707317073,0.003916383,77.0,2022-03-01,16.26,27.32,74.79571428571428,19417.0,0.171,0.149,0.8527369281045751,0.87134504,2022-03-01,16.26,27.32,74.79571428571428,19349.0,0.42,0.461,1.1999592,1.097619,2022-03-01,16.26,27.32,74.79571428571428,15507.0,0.778,0.977,20.818014705882355,1.255784,2022-03-01,16.26,27.32,74.79571428571428,15487.0,1.185,1.691,20.92013888888889,1.4270042,2022-03-01,16.26,27.32,74.79571428571428,19249.0,1.643,2.589,1.7105800653594774,1.575776,1.68,2022-03-30,73.62,26.23,16.45,1.886,2022-03-31,71.94,25.8,16.3,1.88,2022-04-01,70.0,28.0,15.73,1.953,2022-04-02,71.38,28.05,15.83,2.04425,2022-04-03,78.06,26.87,15.78,2.12425,2022-04-04,84.31,25.87,16.97,2.20925,2022-04-05,86.38,23.94,16.8,2.29425,2022-04-06,83.94,24.65,17.0,2.37925,2022-04-07,83.25,24.29,17.19,2022-04-02,38.0,1.873449131513648,1130
309,LA LAJA,2022-02-23,15.77,27.47,70.14142857142858,27336.0,0.038,4.7105263157894735,0.008990719,248.0,2022-03-02,15.72,27.38,78.09714285714287,27033.0,0.179,0.149,1.1084284460052678,0.8324022,2022-03-02,15.72,27.38,78.09714285714287,26866.0,0.393,0.471,1.7193445,1.1984733,2022-03-02,15.72,27.38,78.09714285714287,26694.0,0.776,0.998,2.3485513608428445,1.2860825,2022-03-02,15.72,27.38,78.09714285714287,26551.0,1.266,1.745,2.8716710564822945,1.378357,2022-03-02,15.72,27.38,78.09714285714287,26425.0,1.818,2.738,3.332601697395376,1.5060506,1.904,2022-03-31,72.88,25.15,15.87,1.99475,2022-04-01,71.44,26.69,15.03,2.074125,2022-04-02,72.56,26.95,16.15,2.16025,2022-04-03,77.75,25.69,16.03,2.2439999999999998,2022-04-04,83.06,25.35,16.59,2.324,2022-04-05,85.38,24.58,16.15,2.409,2022-04-06,82.25,24.81,15.94,2.4939999999999998,2022-04-07,83.25,24.18,15.87,2.579,2022-04-08,85.5,24.23,17.01,2022-04-04,40.0,2.2117202268431,1670
310,MIRADOR,2022-02-25,15.47,27.78,67.18714285714286,25582.0,0.038,4.136842105263158,0.0,0.0,2022-03-04,16.07,26.7,80.3142857142857,24356.0,0.1571999999999999,0.1609459681392675,4.792432178875772,1.0238293,2022-03-04,16.07,26.7,80.3142857142857,24187.0,0.3806,0.4266754868317691,5.453053,1.1210601,2022-03-04,16.07,26.7,80.3142857142857,24035.0,0.7178,0.8853754940711462,6.0472207020561335,1.2334571,2022-03-04,16.07,26.7,80.3142857142857,23868.0,1.175,1.6540976,6.700023453991087,1.4077426,2022-03-04,16.07,26.7,80.3142857142857,23687.0,1.7582,2.629290328028032,7.40755218513017,1.4954444,1.7715,2022-04-02,71.38,28.05,15.83,1.8509,2022-04-03,78.06,26.87,15.78,1.9635,2022-04-04,84.31,25.87,16.97,2.05,2022-04-05,86.38,23.94,16.8,2.1232499999999996,2022-04-06,83.94,24.65,17.0,2.20025,2022-04-07,83.25,24.29,17.19,2.2837500000000004,2022-04-08,85.56,24.38,17.19,2.3687500000000004,2022-04-09,77.31,27.73,15.69,2.4537500000000003,2022-04-10,78.0,26.4,16.48,2022-04-06,40.0,2.1346600547459325,1050
311,LA LAJA,2022-02-25,15.77,27.38,70.08714285714287,12699.0,0.04,3.75,0.009747349,125.0,2022-03-04,15.67,25.86,81.16,12549.0,0.15,0.15,1.1811953697141508,1.0,2022-03-04,15.67,25.86,81.16,12438.0,0.402,0.476,2.05528,1.1840796,2022-03-04,15.67,25.86,81.16,12377.0,0.785,1.008,2.535632726986377,1.2840765,2022-03-04,15.67,25.86,81.16,12325.0,1.262,1.753,2.9451137884872822,1.389065,2022-03-04,15.67,25.86,81.16,12265.0,1.8,2.762,3.4175919363729426,1.5344445,1.8792499999999999,2022-04-02,72.56,26.95,16.15,1.96525,2022-04-03,77.75,25.69,16.03,2.051,2022-04-04,83.06,25.35,16.59,2.1239999999999997,2022-04-05,85.38,24.58,16.15,2.2039999999999997,2022-04-06,82.25,24.81,15.94,2.284,2022-04-07,83.25,24.18,15.87,2.3689999999999998,2022-04-08,85.5,24.23,17.01,2.4539999999999997,2022-04-09,77.06,27.38,15.88,2.5389999999999997,2022-04-10,78.38,25.02,16.73,2022-04-04,38.0,2.102017753757352,1670
312,GAVIOTA,2022-02-25,15.47,27.78,67.18714285714286,24480.0,0.039,4.769230769230769,0.0010202,25.0,2022-03-04,16.07,26.7,80.3142857142857,24299.0,0.186,0.152,0.7393790849673202,0.8172043,2022-03-04,16.07,26.7,80.3142857142857,24161.0,0.406,0.47,1.3031045,1.1576355,2022-03-04,16.07,26.7,80.3142857142857,24067.0,0.775,0.993,1.687091503267974,1.2812903,2022-03-04,16.07,26.7,80.3142857142857,24005.0,1.22,1.754,1.940359477124183,1.4377049,2022-03-04,16.07,26.7,80.3142857142857,23874.0,1.772,2.717,2.4754901960784315,1.5332958,1.8399999999999999,2022-04-02,71.38,28.05,15.83,1.9207499999999997,2022-04-03,78.06,26.87,15.78,2.010375,2022-04-04,84.31,25.87,16.97,2.07875,2022-04-05,86.38,23.94,16.8,2.1518749999999995,2022-04-06,83.94,24.65,17.0,2.230625,2022-04-07,83.25,24.29,17.19,2.315625,2022-04-08,85.56,24.38,17.19,2.400625,2022-04-09,77.31,27.73,15.69,2.485625,2022-04-10,78.0,26.4,16.48,2022-04-06,40.0,2.168803028359977,1300
313,BALCONES,2022-02-26,15.47,27.78,67.16999999999999,33354.0,0.039,4.807692307692308,0.011323215,382.0,2022-03-05,16.07,25.62,82.12714285714286,32798.0,0.1875,0.1524483200195133,1.6669664807819151,0.8130577,2022-03-05,16.07,25.62,82.12714285714286,32433.0,0.4141666666666667,0.4606419387660715,2.761288,1.112214,2022-03-05,16.07,25.62,82.12714285714286,32155.0,0.7988333333333334,0.9678121598507232,3.594771241830065,1.211532,2022-03-05,16.07,25.62,82.12714285714286,31965.0,0.675,1.7356483,4.164418060802302,2.571331,2022-03-05,16.07,25.62,82.12714285714286,31766.0,1.9688333333333328,2.721148397657873,4.761048150146909,1.3821121,2.017625,2022-04-03,78.06,26.87,15.78,2.1103750000000003,2022-04-04,84.31,25.87,16.97,2.1868749999999997,2022-04-05,86.38,23.94,16.8,2.2653749999999997,2022-04-06,83.94,24.65,17.0,2.349,2022-04-07,83.25,24.29,17.19,2.429375,2022-04-08,85.56,24.38,17.19,2.5143749999999994,2022-04-09,77.31,27.73,15.69,2.599375,2022-04-10,78.0,26.4,16.48,2.684375,2022-04-11,77.94,27.42,16.38,2022-04-04,37.0,2.1480039157338933,2390
314,BALCONES,2022-03-01,16.26,27.32,74.79571428571428,11373.0,0.039,4.512820512820513,0.009320557,107.0,2022-03-08,15.57,25.62,81.13428571428572,11229.0,0.176,0.151,1.2661566868900025,0.85795456,2022-03-08,15.57,25.62,81.13428571428572,11125.0,0.3986666666666666,0.4638202247191011,2.1806033,1.1634287,2022-03-08,15.57,25.62,81.13428571428572,11039.0,0.7746666666666666,0.9674789383096296,2.9367800932032004,1.2488971,2022-03-08,15.57,25.62,81.13428571428572,10971.0,1.3376666666666668,1.7391305,3.534687417567924,1.3001224,2022-03-08,15.57,25.62,81.13428571428572,10901.0,1.9216666666666664,2.7373635446289333,4.150180251472786,1.4244736,1.9903333333333335,2022-04-06,83.94,24.65,17.0,2.0665833333333334,2022-04-07,83.25,24.29,17.19,2.1395833333333334,2022-04-08,85.56,24.38,17.19,2.2125833333333333,2022-04-09,77.31,27.73,15.69,2.2925833333333334,2022-04-10,78.0,26.4,16.48,2.3725833333333335,2022-04-11,77.94,27.42,16.38,2.475,2022-04-12,73.81,28.07,16.38,2.56,2022-04-13,77.56,26.65,17.14,2.645,2022-04-14,74.5,26.85,16.17,2022-04-06,36.0,1.9536248489899075,2390
315,BALCONES,2022-03-02,16.26,27.32,76.91142857142857,41973.0,0.0395,4.354430379746836,0.008246303,349.0,2022-03-09,15.57,26.08,80.07142857142857,41531.0,0.172,0.153,1.0530579181855002,0.8895349,2022-03-09,15.57,26.08,80.07142857142857,41155.0,0.3875714285714285,0.4621552666747661,1.9488719,1.192439,2022-03-09,15.57,26.08,80.07142857142857,40814.0,0.7675714285714286,0.9673151369628068,2.7612989302646938,1.2602282,2022-03-09,15.57,26.08,80.07142857142857,40475.0,1.374142857142857,1.74231,3.5689609987372832,1.267925,2022-03-09,15.57,26.08,80.07142857142857,40131.0,1.8715714285714289,2.738032942114575,4.388535487098849,1.4629594,1.9477499999999999,2022-04-07,83.25,24.29,17.19,2.0320357142857146,2022-04-08,85.56,24.38,17.19,2.112964285714286,2022-04-09,77.31,27.73,15.69,2.188107142857143,2022-04-10,78.0,26.4,16.48,2.26875,2022-04-11,77.94,27.42,16.38,2.375857142857143,2022-04-12,73.81,28.07,16.38,2.460857142857143,2022-04-13,77.56,26.65,17.14,2.5458571428571424,2022-04-14,74.5,26.85,16.17,2.630857142857143,2022-04-15,80.75,24.1,17.9,2022-04-11,40.0,2.4015359594748507,2390
316,PALMAR,2022-03-05,15.12,26.39,82.09714285714286,11628.0,0.042,4.476190476190476,0.0,0.0,2022-03-12,13.75,26.42,78.88285714285715,11560.0,0.188,0.1539792387543252,0.5847953216374269,0.8190385,2022-03-12,13.75,26.42,78.88285714285715,11526.0,0.4365,0.4823876453236162,0.877193,1.1051264,2022-03-12,13.75,26.42,78.88285714285715,11503.0,0.8515,1.0501608276101886,1.0749914000687997,1.2333069,2022-03-12,13.75,26.42,78.88285714285715,11477.0,1.4005,1.8367169,1.2985896112831097,1.3114723,2022-03-12,13.75,26.42,78.88285714285715,11465.0,1.8605,2.8120366332315743,1.4017887856897144,1.5114413,2.024,2022-04-10,77.25,26.82,16.25,2.098,2022-04-11,76.62,27.42,15.73,2.171,2022-04-12,74.0,27.41,15.32,2.244,2022-04-13,76.94,26.73,15.9,2.324,2022-04-14,72.12,27.71,14.7,2.404,2022-04-15,79.56,24.69,16.19,2.489,2022-04-16,81.56,23.15,15.72,2.574,2022-04-17,82.19,24.69,16.44,2.659,2022-04-18,86.0,22.93,15.19,2022-04-09,35.0,1.9601159402112265,550
317,PALMAR,2022-03-08,13.75,26.39,80.02714285714286,17646.0,0.040799998,4.362745098039216,0.0,0.0,2022-03-15,14.94,26.89,79.06142857142856,17547.0,0.178,0.1481734769476263,0.5610336620197212,0.83243525,2022-03-15,14.94,26.89,79.06142857142856,17478.0,0.4053333333333333,0.4508525002860739,0.9520571,1.1123006,2022-03-15,14.94,26.89,79.06142857142856,17405.0,0.8063333333333333,0.9721344441252512,1.3657486115833617,1.2056235,2022-03-15,14.94,26.89,79.06142857142856,17357.0,1.292,1.7030593,1.6377649325626205,1.3181573,2022-03-15,14.94,26.89,79.06142857142856,17321.0,1.8003333333333331,2.586455747358697,1.8417771732970645,1.4366539,1.8703333333333327,2022-04-13,76.94,26.73,15.9,1.9453333333333327,2022-04-14,72.12,27.71,14.7,2.0203333333333333,2022-04-15,79.56,24.69,16.19,2.095333333333333,2022-04-16,81.56,23.15,15.72,2.170333333333333,2022-04-17,82.19,24.69,16.44,2.2503333333333333,2022-04-18,86.0,22.93,15.19,2.3353333333333333,2022-04-19,88.75,21.23,15.53,2.420333333333333,2022-04-20,92.44,20.52,15.98,2.505333333333333,2022-04-21,87.12,21.62,15.44,2022-04-16,39.0,2.1145306244548934,550
318,MARIANA,2022-03-09,15.57,26.08,80.07142857142857,57018.0,0.041,3.75,0.0088,508.0,2022-03-16,15.55,27.84,80.6857142857143,56355.0,0.165,0.149,1.16,0.902,2022-03-16,15.55,27.84,80.6857142857143,55907.0,0.407,0.472,1.9485075,1.1597052,2022-03-16,15.55,27.84,80.6857142857143,55461.0,0.7806000000000001,1.0097185409567082,2.730716615805535,1.2935159,2022-03-16,15.55,27.84,80.6857142857143,55163.0,1.2866,1.7736526,3.2533585885159075,1.3785579,2022-03-16,15.55,27.84,80.6857142857143,54901.0,1.9119,2.7482195224130708,3.712862604791469,1.4374285,1.9796,2022-04-14,74.5,26.85,16.17,2.0646,2022-04-15,80.75,24.1,17.9,2.148,2022-04-16,84.19,23.24,17.54,2.2314,2022-04-17,81.94,24.45,16.98,2.3207,2022-04-18,86.12,22.65,16.83,2.4197,2022-04-19,89.81,21.26,15.9,2.4956,2022-04-20,90.12,21.52,16.68,2.5821,2022-04-21,89.62,20.65,16.1,2.6671,2022-04-22,91.12,20.33,15.07,2022-04-19,41.0,2.4724048974605344,2300
319,MARIANA,2022-03-11,15.57,26.08,82.17714285714285,20298.0,0.042,3.73,0.013,267.0,2022-03-18,15.14,28.06,77.03428571428572,19926.0,0.157,0.139,1.83,0.884,2022-03-18,15.14,28.06,77.03428571428572,19757.0,0.412,0.464,2.6652873,1.1262136,2022-03-18,15.14,28.06,77.03428571428572,19571.0,0.76375,0.9994379438965816,3.5816336584885207,1.308593,2022-03-18,15.14,28.06,77.03428571428572,19418.0,1.2735,1.773612,4.335402502709627,1.3927068,2022-03-18,15.14,28.06,77.03428571428572,19228.0,1.91425,2.7543166215935093,5.271455315794659,1.438849,2.00575,2022-04-16,84.19,23.24,17.54,2.088,2022-04-17,81.94,24.45,16.98,2.15475,2022-04-18,86.12,22.65,16.83,2.232,2022-04-19,89.81,21.26,15.9,2.312,2022-04-20,90.12,21.52,16.68,2.392,2022-04-21,89.62,20.65,16.1,2.477,2022-04-22,91.12,20.33,15.07,2.562,2022-04-23,80.88,20.83,14.44,2.647,2022-04-24,84.06,22.09,15.67,2022-04-20,40.0,2.3371980914258934,2300
320,TERRANOVA,2022-03-11,14.95,24.89,83.53571428571429,25908.0,0.039,4.333333333333333,0.007850496,205.0,2022-03-18,13.61,27.18,79.19714285714285,25646.0,0.169,0.157,1.0112706499922803,0.92899406,2022-03-18,13.61,27.18,79.19714285714285,25534.0,0.423,0.487,1.4435695,1.1513002,2022-03-18,13.61,27.18,79.19714285714285,25405.0,0.811,1.017,1.9414852555195303,1.2540073,2022-03-18,13.61,27.18,79.19714285714285,25330.0,1.283,1.758,2.230971128608924,1.370226,2022-03-18,13.61,27.18,79.19714285714285,25262.0,1.789,2.708,2.493438320209974,1.5136948,1.961,2022-04-16,86.25,23.52,16.79,2.046,2022-04-17,82.38,24.01,16.21,2.058333333333333,2022-04-18,86.31,22.09,15.93,2.1416666666666666,2022-04-19,86.88,21.44,15.05,2.223333333333333,2022-04-20,88.0,21.65,15.83,2.303333333333333,2022-04-21,91.25,19.66,14.83,2.388333333333333,2022-04-22,88.06,19.9,14.3,2.473333333333333,2022-04-23,81.88,21.12,13.44,2.558333333333333,2022-04-24,84.81,20.72,15.14,2022-04-20,40.0,2.1689855415896284,1670
321,TERRANOVA,2022-03-12,13.61,24.89,83.22285714285714,39168.0,0.039,4.641025641025641,0.007751938,306.0,2022-03-19,14.24,27.4,77.74142857142859,38799.0,0.181,0.161,0.942095588235294,0.88950276,2022-03-19,14.24,27.4,77.74142857142859,38586.0,0.418,0.489,1.4859068,1.1698564,2022-03-19,14.24,27.4,77.74142857142859,38468.0,0.789,1.017,1.787173202614379,1.2889733,2022-03-19,14.24,27.4,77.74142857142859,38369.0,1.249,1.756,2.039930555555556,1.4059248,2022-03-19,14.24,27.4,77.74142857142859,38264.0,1.848,2.709,2.3080065359477127,1.4659091,1.954,2022-04-17,82.38,24.01,16.21,2.0248,2022-04-18,86.31,22.09,15.93,2.0848,2022-04-19,86.88,21.44,15.05,2.159,2022-04-20,88.0,21.65,15.83,2.24,2022-04-21,91.25,19.66,14.83,2.321,2022-04-22,88.06,19.9,14.3,2.406,2022-04-23,81.88,21.12,13.44,2.491,2022-04-24,84.81,20.72,15.14,2.576,2022-04-25,83.62,23.73,15.66,2022-04-19,38.0,1.9961752433936024,1670
322,PARAISO,2022-03-15,15.91,26.62,80.98857142857143,40545.0,0.038,3.763157894736842,0.0,0.0,2022-03-22,15.14,28.62,74.34857142857143,40213.0,0.143,0.1591525128689727,0.8188432605746702,1.1129546,2022-03-22,15.14,28.62,74.34857142857143,40027.0,0.4058333333333333,0.4636870112673945,1.2775928,1.1425552,2022-03-22,15.14,28.62,74.34857142857143,39799.0,0.794,0.9658534134023468,1.839930940929831,1.2164401,2022-03-22,15.14,28.62,74.34857142857143,39586.0,1.1505,1.7349567,2.365273153286472,1.5080024,2022-03-22,15.14,28.62,74.34857142857143,39155.0,1.7933333333333332,2.7398799642446687,3.428289554815637,1.5278141,1.8713333333333333,2022-04-20,90.12,21.52,16.68,1.9573333333333327,2022-04-21,89.62,20.65,16.1,2.0323333333333333,2022-04-22,91.12,20.33,15.07,2.1055,2022-04-23,80.88,20.83,14.44,2.1846666666666668,2022-04-24,84.06,22.09,15.67,2.262166666666667,2022-04-25,84.69,23.75,16.76,2.3405,2022-04-26,85.81,23.6,16.9,2.4255,2022-04-27,82.75,23.05,16.74,2.5105,2022-04-28,90.44,21.9,16.59,2022-04-22,38.0,2.102932184742246,950
323,HERRADURA,2022-03-16,20.68,32.95,78.83857142857143,25194.0,0.0413,4.485472154963681,0.0016642892,42.0,2022-03-23,21.68,33.62,81.26857142857143,25064.0,0.18525,0.1508139163740823,0.5159958720330238,0.8141102,2022-03-23,21.68,33.62,81.26857142857143,25020.0,0.40875,0.4564348521183053,0.6906406,1.1166602,2022-03-23,21.68,33.62,81.26857142857143,24987.0,0.82375,0.9965181894585184,0.8216241962371994,1.2097337,2022-03-23,21.68,33.62,81.26857142857143,24944.0,1.31125,1.7599423,0.9922997539096612,1.3421867,2022-03-23,21.68,33.62,81.26857142857143,24906.0,1.8185,2.685296715650847,1.1431293165039296,1.4766548,1.90125,2022-04-21,88.38,26.29,22.13,1.96875,2022-04-22,92.62,25.48,20.7,2.0395,2022-04-23,86.94,26.65,20.05,2.111,2022-04-24,87.44,27.73,20.22,2.191,2022-04-25,95.12,25.41,22.65,2.271,2022-04-26,88.12,28.26,21.82,2.356,2022-04-27,89.19,27.1,22.65,2.441,2022-04-28,94.56,25.79,22.12,2.526,2022-04-29,87.5,28.91,21.43,2022-04-23,38.0,2.134811194664849,155
324,PARAISO,2022-03-16,15.55,27.84,80.68571428571428,17850.0,0.037,4.72972972972973,0.0,0.0,2022-03-23,15.14,28.62,74.62571428571428,17721.0,0.175,0.1602618362394898,0.7226890756302521,0.9157819,2022-03-23,15.14,28.62,74.62571428571428,17646.0,0.4055,0.4646945483395671,1.1428572,1.1459792,2022-03-23,15.14,28.62,74.62571428571428,17571.0,0.7665,0.9675032724375392,1.5630252100840336,1.2622352,2022-03-23,15.14,28.62,74.62571428571428,17492.0,1.15,1.7310771,2.0056022408963585,1.5052844,2022-03-23,15.14,28.62,74.62571428571428,17292.0,1.76,2.7388387693731207,3.1260504201680672,1.5561584,1.735,2022-04-21,89.62,20.65,16.1,1.81,2022-04-22,91.12,20.33,15.07,1.885,2022-04-23,80.88,20.83,14.44,1.958,2022-04-24,84.06,22.09,15.67,2.0365,2022-04-25,84.69,23.75,16.76,2.2115,2022-04-26,85.81,23.6,16.9,2.2915,2022-04-27,82.75,23.05,16.74,2.3765,2022-04-28,90.44,21.9,16.59,2.4615,2022-04-29,81.94,25.59,16.8,2022-04-26,41.0,2.298093587521664,950
325,ROBLE,2022-03-17,13.61,27.18,81.60857142857142,31059.0,0.039,4.401709401709401,0.0037209303,116.0,2022-03-24,14.58,27.4,75.08714285714287,30511.0,0.1716666666666666,0.1494542951722329,1.7643839144853342,0.87060755,2022-03-24,14.58,27.4,75.08714285714287,30184.105,0.416,0.4691210821059627,2.8168807,1.127695,2022-03-24,14.58,27.4,75.08714285714287,30086.0,0.743,0.993152961510337,3.132747351814289,1.3366796,2022-03-24,14.58,27.4,75.08714285714287,29986.0,1.1828333333333332,1.75015,3.454715219421102,1.4796252,2022-03-24,14.58,27.4,75.08714285714287,29848.084,1.7918333333333332,2.736524059634782,3.898760423709717,1.5272202,1.7526666666666666,2022-04-24,84.81,20.72,15.14,1.9728333333333328,2022-04-25,83.62,23.73,15.66,2.047833333333333,2022-04-26,85.69,23.77,16.09,2.127833333333333,2022-04-27,82.56,23.48,15.3,2.226,2022-04-28,90.38,20.82,15.43,2.306,2022-04-29,81.19,25.17,15.3,2.391,2022-04-30,82.75,23.68,15.34,2.476,2022-05-01,82.75,23.86,15.44,2.561,2022-05-02,77.19,25.83,14.44,2022-04-26,39.0,2.11365879700997,1919
326,HERRADURA,2022-03-18,20.68,33.62,78.08142857142856,31416.0,0.042799998,4.238317757009346,0.0028249484,89.0,2022-03-25,21.68,32.19,82.68714285714286,31150.0,0.1814,0.1451043338683788,0.8467023172905526,0.79991364,2022-03-25,21.68,32.19,82.68714285714286,31088.0,0.4092,0.442614513638703,1.044054,1.0816581,2022-03-25,21.68,32.19,82.68714285714286,31051.0,0.76,0.9468294096808476,1.1618283677107206,1.2458282,2022-03-25,21.68,32.19,82.68714285714286,31027.0,1.2538,1.7210816,1.2382225617519735,1.3726923,2022-03-25,21.68,32.19,82.68714285714286,30995.0,1.8316,2.6739796741409907,1.3400814871403106,1.4599147,1.9016,2022-04-23,86.94,26.65,20.05,1.9716,2022-04-24,87.44,27.73,20.22,2.0634,2022-04-25,95.12,25.41,22.65,2.1422,2022-04-26,88.12,28.26,21.82,2.2166,2022-04-27,89.19,27.1,22.65,2.2846,2022-04-28,94.56,25.79,22.12,2.3696,2022-04-29,87.5,28.91,21.43,2.4546,2022-04-30,89.62,28.01,22.89,2.5396,2022-05-01,90.25,26.87,22.43,2022-04-27,40.0,2.3038461538461537,155
327,ROBLE,2022-03-22,15.36,27.4,75.44571428571429,53091.0,0.037,4.286036036036037,0.00084688346,45.0,2022-03-29,14.58,27.0,77.49857142857142,52450.0,0.1585833333333333,0.1342230695900858,1.2073609462997494,0.8463882,2022-03-29,14.58,27.0,77.49857142857142,52127.0,0.3910833333333333,0.4473689258925317,1.8157504,1.1439222,2022-03-29,14.58,27.0,77.49857142857142,51789.0,0.7114166666666666,0.970090173588986,2.452393060970786,1.3636034,2022-03-29,14.58,27.0,77.49857142857142,51583.0,1.1655833333333332,1.7401081,2.8404060951950423,1.4929075,2022-03-29,14.58,27.0,77.49857142857142,51380.0,1.7749166666666667,2.7730634488127675,3.222768454163606,1.5623627,1.8559166666666669,2022-04-27,82.56,23.48,15.3,1.9621666666666664,2022-04-28,90.38,20.82,15.43,2.0421666666666667,2022-04-29,81.19,25.17,15.3,2.1221666666666668,2022-04-30,82.75,23.68,15.34,2.202166666666667,2022-05-01,82.75,23.86,15.44,2.2821666666666665,2022-05-02,77.19,25.83,14.44,2.3671666666666664,2022-05-03,68.88,27.0,15.66,2.452166666666667,2022-05-04,71.12,27.0,14.62,2.537166666666667,2022-05-05,78.94,25.63,15.26,2022-04-29,38.0,2.0989350738577808,1919
328,ROBLE,2022-03-23,15.36,27.4,75.62285714285714,24684.0,0.037,3.605405405405405,0.0012138869,30.0,2022-03-30,14.58,27.0,77.55285714285715,24375.0,0.1334,0.1362051282051282,1.2518230432668935,1.0210279,2022-03-30,14.58,27.0,77.55285714285715,24203.0,0.338,0.414824608519605,1.9486307,1.2272917,2022-03-30,14.58,27.0,77.55285714285715,23902.0,0.6974,0.9287925696594428,3.1680440771349865,1.3317932,2022-03-30,14.58,27.0,77.55285714285715,23774.0,1.118,1.6892403,3.686598606384703,1.5109484,2022-03-30,14.58,27.0,77.55285714285715,23617.0,1.6807999999999998,2.677732142101029,4.322638146167559,1.5931295,1.7556,2022-04-28,90.38,20.82,15.43,1.8306,2022-04-29,81.19,25.17,15.3,1.9056,2022-04-30,82.75,23.68,15.34,1.9806,2022-05-01,82.75,23.86,15.44,2.0641,2022-05-02,77.19,25.83,14.44,2.1507,2022-05-03,68.88,27.0,15.66,2.2347,2022-05-04,71.12,27.0,14.62,2.3197,2022-05-05,78.94,25.63,15.26,2.4047,2022-05-06,85.88,23.37,16.37,2022-05-03,41.0,2.2480739460559667,1919
