DIVIPOLA 2011  (VIVIENDAS, HOGARES Y PERSONAS 2005);Clase;Departamento;Municipio;Nombre centro;Tipo;Manzanas;Viviendas;Hogares;Personas;Grados;Minutos;Segundos;Latitud;grados;minutos;segundos;Longitud;geo_point
150903000;3;BOYACA;BERBEO;BERBEO;R;0.0;481.0;434.0;1449.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
192123000;3;CAUCA;CORINTO;CORINTO;R;0.0;3225.0;3115.0;12080.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
150921000;1;BOYACA;BETEITIVA;BETEITIVA;CM;16.0;60.0;63.0;389.0;-72.0;48.0;32.35130496;;5.0;54.0;39.154509468;5.91087625263;-72.8089864736,5.91087625263
192562002;2;CAUCA;EL TAMBO;BARAYA;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
201781000;1;CESAR;CHIRIGUANA;CHIRIGUANA;CM;243.0;3288.0;3008.0;13187.0;-73.0;35.0;57.72690276;;9.0;21.0;39.300643656;9.36091684546;-73.5993685841,9.36091684546
150923000;3;BOYACA;BETEITIVA;BETEITIVA;R;0.0;565.0;466.0;1957.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
201782008;2;CESAR;CHIRIGUANA;RINCON HONDO;C;121.0;745.0;623.0;2737.0;-73.0;29.0;18.05851608;;9.0;23.0;41.519969196;9.39486665811;-73.4883495878,9.39486665811
253241000;1;CUNDINAMARCA;GUATAQUI;GUATAQUI;CM;36.0;296.0;315.0;1046.0;-74.0;47.0;26.10039372;;4.0;31.0;1.005029688;4.51694584158;-74.7905834427,4.51694584158
850102004;2;CASANARE;AGUAZUL;SAN MIGUEL DE FARALLONES;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253242001;2;CUNDINAMARCA;GUATAQUI;EL PORVENIR;IPM;4.0;39.0;41.0;97.0;-74.0;48.0;9.42526403998;;4.0;27.0;32.94566586;4.45915157385;-74.8026181289,4.45915157385
201782016;2;CESAR;CHIRIGUANA;LA SIERRA;C;42.0;154.0;130.0;578.0;-73.0;31.0;17.91437232;;9.0;22.0;18.936600276;9.37192683341;-73.5216428812,9.37192683341
151351000;1;BOYACA;CAMPOHERMOSO;CAMPOHERMOSO;CM;34.0;247.0;268.0;845.0;-73.0;6.0;12.68493732;;5.0;1.0;52.018888512;5.03111635792;-73.1035235937,5.03111635792
192562016;2;CAUCA;EL TAMBO;LOS ANDES;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
850102010;2;CASANARE;AGUAZUL;PUENTE CUSIANA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
201782019;2;CESAR;CHIRIGUANA;ARENAS BLANCAS;CAS;11.0;46.0;44.0;221.0;-73.0;27.0;1.08341136;;9.0;28.0;10.08595884;9.4694683219;-73.4503009476,9.4694683219
201782020;2;CESAR;CHIRIGUANA;LA ESTACION;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
192562021;2;CAUCA;EL TAMBO;PUERTO RICO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
201782021;2;CESAR;CHIRIGUANA;LOS CERRAJONES;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
151832005;2;BOYACA;CHITA;CHIPA CENTRO;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253282001;2;CUNDINAMARCA;GUAYABAL DE SIQUIMA;ALTO DEL TRIGO;CP;5.0;24.0;17.0;49.0;-74.0;28.0;20.97808032;;4.0;50.0;26.704175172;4.84075115977;-74.4724939112,4.84075115977
850152003;2;CASANARE;CHAMEZA;GURUVITA;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253283000;3;CUNDINAMARCA;GUAYABAL DE SIQUIMA;GUAYABAL DE SIQUIMA;R;0.0;921.0;809.0;2651.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
851252001;2;CASANARE;HATO COROZAL;CORRALITO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
851252002;2;CASANARE;HATO COROZAL;CHIRE;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
851252003;2;CASANARE;HATO COROZAL;LA FRONTERA - LA CHAPA;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253352002;2;CUNDINAMARCA;GUAYABETAL;MONTERREDONDO;CAS;6.0;39.0;39.0;201.0;-73.0;49.0;33.23968248;;4.0;15.0;15.496524288;4.25430459008;-73.8258999118,4.25430459008
851252013;2;CASANARE;HATO COROZAL;BERLIN;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
192562037;2;CAUCA;EL TAMBO;PUERTA LLAVE;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258623000;3;CUNDINAMARCA;VERGARA;VERGARA;R;0.0;2263.0;1848.0;5980.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258671000;1;CUNDINAMARCA;VIANI;VIANI;CM;35.0;287.0;295.0;1190.0;-74.0;33.0;41.60321748;;4.0;52.0;30.503901288;4.87513997258;-74.5615564493,4.87513997258
152123000;3;BOYACA;COPER;COPER;R;0.0;1098.0;891.0;3348.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253392002;2;CUNDINAMARCA;GUTIERREZ;SAN ANTONIO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
202282013;2;CESAR;CURUMANI;LOS SERENOS;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
192562045;2;CAUCA;EL TAMBO;LA BANDA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
202283000;3;CESAR;CURUMANI;CURUMANI;R;0.0;1022.0;818.0;3452.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
192562048;2;CAUCA;EL TAMBO;LAS HUERTAS;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
202382002;2;CESAR;EL COPEY;CARACOLICITO;C;76.0;315.0;278.0;1324.0;-73.0;58.0;16.1282136;;10.0;11.0;23.0248176;10.189729116;-73.971146726,10.189729116
152182002;2;BOYACA;COVARACHIA;LAS TAPIAS;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253721000;1;CUNDINAMARCA;JUNIN;JUNIN;CM;28.0;248.0;225.0;804.0;-73.0;39.0;46.70511804;;4.0;47.0;25.095374628;4.79030427073;-73.6629736439,4.79030427073
152182004;2;BOYACA;COVARACHIA;LIMON DULCE;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
192562055;2;CAUCA;EL TAMBO;MONTERREDONDO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
202501000;1;CESAR;EL PASO;EL PASO;CM;86.0;808.0;812.0;3718.0;-73.0;44.0;43.91566548;;9.0;39.0;23.458404024;9.65651622334;-73.7455321293,9.65651622334
192562057;2;CAUCA;EL TAMBO;SAN ANTONIO;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
202502001;2;CESAR;EL PASO;EL VALLITO;C;31.0;77.0;73.0;348.0;-73.0;38.0;57.35834232;;9.0;49.0;22.238375052;9.82284399307;-73.6492662062,9.82284399307
258783000;3;CUNDINAMARCA;VIOTA;VIOTA;R;0.0;3507.0;2590.0;8660.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253722004;2;CUNDINAMARCA;JUNIN;SUEVA;CAS;11.0;33.0;32.0;103.0;-73.0;42.0;13.41956664;;4.0;48.0;29.343003084;4.80815083419;-73.7037276574,4.80815083419
202502003;2;CESAR;EL PASO;POTRERILLO;C;23.0;184.0;173.0;827.0;-73.0;39.0;51.849046799999996;;9.0;32.0;5.857645308;9.53496045703;-73.664402513,9.53496045703
253722006;2;CUNDINAMARCA;JUNIN;PUENTE LISIO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258852004;2;CUNDINAMARCA;YACOPI;IBAMA;IPM;14.0;89.0;80.0;241.0;-74.0;16.0;17.0648778;;5.0;25.0;19.445243412;5.42206812317;-74.2714069105,5.42206812317
852251000;1;CASANARE;NUNCHIA;NUNCHIA;CM;32.0;406.0;475.0;1774.0;-72.0;11.0;43.50865344;;5.0;38.0;11.956599492;5.63665461097;-72.1954190704,5.63665461097
152441000;1;BOYACA;EL COCUY;EL COCUY;CM;60.0;617.0;693.0;2625.0;-72.0;26.0;43.55459916;;6.0;24.0;37.281504132;6.41035597337;-72.4454318331,6.41035597337
202951000;1;CESAR;GAMARRA;GAMARRA;CM;133.0;1747.0;1740.0;7834.0;-73.0;43.0;38.1171846;;8.0;19.0;49.957822092;8.33054383947;-73.7272547735,8.33054383947
852301000;1;CASANARE;OROCUE;OROCUE;CM;120.0;1069.0;953.0;4046.0;-71.0;20.0;17.17939644;;4.0;47.0;24.113096736;4.79003141576;-71.3381053879,4.79003141576
152482003;2;BOYACA;EL ESPINO;LA BARRERA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
202952004;2;CESAR;GAMARRA;PALENQUILLO;C;22.0;173.0;165.0;710.0;-73.0;43.0;49.54941624;;8.0;26.0;33.197767476;8.44255493541;-73.7304303934,8.44255493541
253862001;2;CUNDINAMARCA;LA MESA;LA ESPERANZA;IP;14.0;93.0;75.0;236.0;-74.0;25.0;55.86139524;;4.0;41.0;50.986480452;4.69749624457;-74.4321837209,4.69749624457
258852022;2;CUNDINAMARCA;YACOPI;EL CAUCO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
152723000;3;BOYACA;FIRAVITOBA;FIRAVITOBA;R;0.0;1380.0;1134.0;4128.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253941000;1;CUNDINAMARCA;LA PALMA;LA PALMA;CM;89.0;1166.0;1151.0;3828.0;-74.0;23.0;26.17729332;;5.0;21.0;12.838021812000001;5.35356611717;-74.3906048037,5.35356611717
258982003;2;CUNDINAMARCA;ZIPACON;RINCON SANTO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253942001;2;CUNDINAMARCA;LA PALMA;MURCA;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258982005;2;CUNDINAMARCA;ZIPACON;LA ESTACION;CP;13.0;0.0;0.0;0.0;-74.0;22.0;28.26360696;;4.0;45.0;31.820665896;4.75883907386;-74.3745176686,4.75883907386
258982006;2;CUNDINAMARCA;ZIPACON;CARTAGENA;CP;8.0;6.0;6.0;11.0;-74.0;24.0;58.0340898;;4.0;42.0;33.895415232;4.70941539312;-74.4161205805,4.70941539312
258982007;2;CUNDINAMARCA;ZIPACON;LA CABAÑA;CP;12.0;62.0;48.0;121.0;-74.0;25.0;28.08306264;;4.0;42.0;36.432390276;4.71012010841;-74.4244675174,4.71012010841
152931000;1;BOYACA;GACHANTIVA;GACHANTIVA;CM;18.0;132.0;127.0;381.0;-73.0;32.0;58.5398616;;5.0;45.0;6.858339372;5.75190509427;-73.549594406,5.75190509427
258991000;1;CUNDINAMARCA;ZIPAQUIRA;ZIPAQUIRA;CM;780.0;22561.0;23530.0;87232.0;-73.0;59.0;22.2919674;;5.0;1.0;24.837469068;5.02356596363;-73.9895255465,5.02356596363
852502006;2;CASANARE;PAZ DE ARIPORO;MONTAÑA DEL TOTUMO;IP;13.0;89.0;77.0;368.0;-71.0;13.0;10.87336092;;5.0;56.0;3.798147444;5.93438837429;-71.2196870447,5.93438837429
258992004;2;CUNDINAMARCA;ZIPAQUIRA;EL TUNAL;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258992005;2;CUNDINAMARCA;ZIPAQUIRA;RIO FRIO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258992006;2;CUNDINAMARCA;ZIPAQUIRA;PASOANCHO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258992008;2;CUNDINAMARCA;ZIPAQUIRA;SAN JORGE PALO ALTO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258992009;2;CUNDINAMARCA;ZIPAQUIRA;ALTO DEL AGUILA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258992010;2;CUNDINAMARCA;ZIPAQUIRA;APOSENTOS ALTOS;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
203102008;2;CESAR;GONZALEZ;BIJAGUAL;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258992012;2;CUNDINAMARCA;ZIPAQUIRA;BOSQUES DE SILECIA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
153172001;2;BOYACA;GUACAMAYAS;LA PALMA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254023000;3;CUNDINAMARCA;LA VEGA;LA VEGA;R;0.0;3083.0;2334.0;7978.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258992021;2;CUNDINAMARCA;ZIPAQUIRA;PORTAL DE BARANDILLAS;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
153222002;2;BOYACA;GUATEQUE;GAUNZA ABAJO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258992025;2;CUNDINAMARCA;ZIPAQUIRA;SAN MIGUEL;CP;39.0;733.0;738.0;2927.0;-73.0;57.0;28.90833732;;5.0;2.0;0.31053436799899997;5.03341959288;-73.9580300937,5.03341959288
153222003;2;BOYACA;GUATEQUE;GAUNZA ARRIBA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
853252003;2;CASANARE;SAN LUIS DE PALENQUE;GAVIOTAS QUITEVE;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
153222007;2;BOYACA;GUATEQUE;LLANO GRANDE;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
153253000;3;BOYACA;GUAYATA;GUAYATA;R;0.0;1975.0;1870.0;4722.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
854002002;2;CASANARE;TAMARA;TABLON DE TAMARA;IP;11.0;36.0;31.0;202.0;-72.0;6.0;10.06776792;;5.0;44.0;5.15187168;5.7347644088;-72.1027966022,5.7347644088
153681000;1;BOYACA;JERICO;JERICO;CM;24.0;156.0;177.0;604.0;-72.0;34.0;13.44562932;;6.0;8.0;45.96468882;6.14610130245;-72.5704015637,6.14610130245
258993000;3;CUNDINAMARCA;ZIPAQUIRA;ZIPAQUIRA;R;0.0;2205.0;2219.0;8927.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254302004;2;CUNDINAMARCA;MADRID;PUENTE DE PIEDRA;IP;11.0;516.0;515.0;2024.0;-74.0;13.0;27.18794352;;4.0;49.0;4.531347012;4.81792537417;-74.2242188732,4.81792537417
270012005;2;CHOCO;QUIBDO;BELLALUZ;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
270012011;2;CHOCO;QUIBDO;CALAHORRA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
270012013;2;CHOCO;QUIBDO;CAMPOBONITO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254361000;1;CUNDINAMARCA;MANTA;MANTA;CM;28.0;389.0;283.0;1043.0;-73.0;32.0;24.73063224;;5.0;0.0;32.130280476;5.00892507791;-73.5402029534,5.00892507791
270012016;2;CHOCO;QUIBDO;GUAYABAL;C;9.0;265.0;182.0;696.0;-76.0;38.0;36.03764544;;5.0;44.0;13.841439144;5.73717817754;-76.6433437904,5.73717817754
204002003;2;CESAR;LA JAGUA DE IBIRICO;BOQUERON;IP;8.0;39.0;35.0;179.0;-73.0;24.0;55.68812316;;9.0;37.0;47.142615792;9.62976183772;-73.4154689231,9.62976183772
154012001;2;BOYACA;LA VICTORIA;CHAPON O GUADUA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254382003;2;CUNDINAMARCA;MEDINA;SAN PEDRO DE GUAJARAY;IP;7.0;23.0;22.0;86.0;-73.0;27.0;28.0191762;;4.0;20.0;15.18526104;4.3375514614;-73.4577831045,4.3375514614
270012024;2;CHOCO;QUIBDO;SAN FRANCISCO DE ICHO;C;7.0;68.0;42.0;175.0;-76.0;32.0;23.07676272;;5.0;48.0;3.410955792;5.80094748772;-76.5397435452,5.80094748772
254382004;2;CUNDINAMARCA;MEDINA;SANTA TERESITA;IPD;11.0;32.0;18.0;71.0;-73.0;22.0;1.20625571998;;4.0;23.0;17.823870564;4.38828440849;-73.3670017377,4.38828440849
205171000;1;CESAR;PAILITAS;PAILITAS;CM;215.0;2844.0;2813.0;11524.0;-73.0;37.0;31.50760728;;8.0;57.0;21.860527824000002;8.95607236884;-73.6254187798,8.95607236884
254382006;2;CUNDINAMARCA;MEDINA;LOS ALPES;IPD;11.0;89.0;50.0;199.0;-73.0;27.0;2.76740064;;4.0;25.0;30.72398394;4.42520110665;-73.4507687224,4.42520110665
154913000;3;BOYACA;NOBSA;NOBSA;R;0.0;1833.0;1947.0;7410.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254382007;2;CUNDINAMARCA;MEDINA;GAZATAVENA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
155162010;2;BOYACA;PAIPA;EL TEJAR;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254382010;2;CUNDINAMARCA;MEDINA;LA ESMERALDA;CAS;8.0;28.0;8.0;18.0;-73.0;29.0;52.31540004;;4.0;23.0;10.216635;4.3861712875;-73.4978653889,4.3861712875
270012041;2;CHOCO;QUIBDO;ALTO MUNGUIDO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
205172006;2;CESAR;PAILITAS;EL BURRO;CAS;10.0;69.0;63.0;288.0;-73.0;39.0;40.95212148;;8.0;52.0;31.274441688;8.87535401158;-73.6613755893,8.87535401158
254382014;2;CUNDINAMARCA;MEDINA;LA NAGUAYA;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
860013000;3;PUTUMAYO;MOCOA;MOCOA;R;0.0;2361.0;2002.0;7914.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254732004;2;CUNDINAMARCA;MOSQUERA;LOS PUENTES;CP;8.0;69.0;73.0;314.0;-74.0;15.0;21.47661756;;4.0;41.0;3.063435756;4.68418428771;-74.2559657271,4.68418428771
254732007;2;CUNDINAMARCA;MOSQUERA;PARCELAS;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
155312004;2;BOYACA;PAUNA;QUEBRADA SECA;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
862193000;3;PUTUMAYO;COLON;COLON;R;0.0;295.0;235.0;939.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
205702001;2;CESAR;PUEBLO BELLO;LA CAJA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254831000;1;CUNDINAMARCA;NARIÑO;NARIÑO;CM;78.0;430.0;338.0;1337.0;-74.0;49.0;36.00477804;;4.0;23.0;55.79509236;4.3988319701;-74.8266679939,4.3988319701
155332001;2;BOYACA;PAYA;MORCOTE;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
863202003;2;PUTUMAYO;ORITO;SAN JUAN VIDES;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254861000;1;CUNDINAMARCA;NEMOCON;NEMOCON;CM;59.0;1176.0;1249.0;4903.0;-73.0;52.0;50.15655876;;5.0;4.0;2.803388376;5.06744538566;-73.8805990441,5.06744538566
155372001;2;BOYACA;PAZ DE RIO;PAZ VIEJA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
863202008;2;PUTUMAYO;ORITO;BUENOS AIRES;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
863202009;2;PUTUMAYO;ORITO;SAN VICENTE DE LUZON;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
155373000;3;BOYACA;PAZ DE RIO;PAZ DE RIO;R;0.0;963.0;624.0;2066.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
254862005;2;CUNDINAMARCA;NEMOCON;CAMACHO;CAS;5.0;44.0;45.0;168.0;-73.0;52.0;31.0095966;;5.0;3.0;28.616018544;5.05794889404;-73.8752804435,5.05794889404
206142010;2;CESAR;RIO DE ORO;PUERTO NUEVO;C;5.0;25.0;20.0;87.0;-73.0;29.0;38.68604196;;8.0;13.0;5.258861796;8.21812746161;-73.4940794561,8.21812746161
155422002;2;BOYACA;PESCA;EL HATO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
206212006;2;CESAR;LA PAZ;SAN JOSE DEL ORIENTE;C;40.0;443.0;364.0;1498.0;-73.0;2.0;29.8837158;;10.0;20.0;55.75747992;10.3488215222;-73.0416343655,10.3488215222
155722013;2;BOYACA;PUERTO BOYACA;PUERTO ROMERO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
206212012;2;CESAR;LA PAZ;SAN JOSE DE ORIENTE - BETANIA;CAS;28.0;312.0;258.0;1046.0;-73.0;3.0;2.86073279997;;10.0;20.0;55.0889754;10.3486358265;-73.050794648,10.3486358265
155722018;2;BOYACA;PUERTO BOYACA;EL ERMITAÑO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
206213000;3;CESAR;LA PAZ;ROBLES;R;0.0;1538.0;1257.0;4919.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
255061000;1;CUNDINAMARCA;VENECIA;VENECIA;CM;22.0;307.0;301.0;937.0;-74.0;28.0;41.55782736;;4.0;5.0;23.024327028;4.08972897973;-74.4782105076,4.08972897973
865692002;2;PUTUMAYO;PUERTO CAICEDO;VILLA FLOR;CAS;9.0;45.0;25.0;73.0;-76.0;35.0;12.31077156;;0.0;45.0;19.550364516;0.75543065681;-76.5867529921,0.75543065681
156322002;2;BOYACA;SABOYA;MERCHAN;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
255131000;1;CUNDINAMARCA;PACHO;PACHO;CM;187.0;3288.0;3684.0;13236.0;-74.0;9.0;11.6173782;;5.0;7.0;35.43472704;5.1265096464;-74.1532270495,5.1265096464
207102005;2;CESAR;SAN ALBERTO;LIBANO;C;12.0;117.0;134.0;525.0;-73.0;25.0;44.328072;;7.0;50.0;13.011952344;7.83694776454;-73.42898002,7.83694776454
255133000;3;CUNDINAMARCA;PACHO;PACHO;R;0.0;3720.0;3282.0;11512.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
156383000;3;BOYACA;SACHICA;SACHICA;R;0.0;538.0;478.0;2139.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
156461000;1;BOYACA;SAMACA;SAMACA;CM;98.0;1112.0;1205.0;4809.0;-73.0;29.0;9.05954712;;5.0;29.0;34.825188552;5.49300699682;-73.4858498742,5.49300699682
156462001;2;BOYACA;SAMACA;LA CUMBRE;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
156462002;2;BOYACA;SAMACA;LA FABRICA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
865712005;2;PUTUMAYO;PUERTO GUZMAN;EL GALLINAZO;IP;7.0;0.0;0.0;0.0;-75.0;39.0;40.251339;;0.0;51.0;28.1620451304;0.857822790314;-75.6611809275,0.857822790314
156603000;3;BOYACA;SAN EDUARDO;SAN EDUARDO;R;0.0;378.0;371.0;1152.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
865712006;2;PUTUMAYO;PUERTO GUZMAN;SAN ROQUE;IP;11.0;3.0;3.0;13.0;-75.0;59.0;10.16276748;;1.0;2.0;16.205387604;1.03783482989;-75.9861563243,1.03783482989
255302002;2;CUNDINAMARCA;PARATEBUENO;SANTA CECILIA;IP;10.0;97.0;86.0;337.0;-73.0;20.0;32.24804856;;4.0;21.0;3.343976784;4.35092888244;-73.3422911246,4.35092888244
156963000;3;BOYACA;SANTA SOFIA;SANTA SOFIA;R;0.0;883.0;700.0;2254.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
255351000;1;CUNDINAMARCA;PASCA;PASCA;CM;47.0;551.0;703.0;2496.0;-74.0;18.0;8.05276187998;;4.0;18.0;22.48721928;4.3062464498;-74.3022368783,4.3062464498
865731000;1;PUTUMAYO;PUERTO LEGUIZAMO;PUERTO LEGUIZAMO;CM;76.0;1817.0;1836.0;7142.0;-74.0;47.0;1.27890923998;;0.0;-11.0;-6.1345086072;-0.185037363502;-74.7836885859,-0.185037363502
255352002;2;CUNDINAMARCA;PASCA;GUCHIPAS;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
157233000;3;BOYACA;SATIVASUR;SATIVASUR;R;0.0;279.0;259.0;996.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
255721000;1;CUNDINAMARCA;PUERTO SALGAR;PUERTO SALGAR;CM;169.0;3268.0;3077.0;11090.0;-74.0;39.0;9.02095776001;;5.0;27.0;54.469599912;5.46513044442;-74.6525058216,5.46513044442
157531000;1;BOYACA;SOATA;SOATA;CM;93.0;1637.0;1572.0;5504.0;-72.0;41.0;0.0182068800109;;6.0;20.0;1.085769132;6.33363493587;-72.6833383908,6.33363493587
255722005;2;CUNDINAMARCA;PUERTO SALGAR;MORRO COLORADO;CAS;4.0;3.0;4.0;21.0;-74.0;34.0;4.95427727999;;5.0;42.0;34.99416378;5.70972060105;-74.5680428548,5.70972060105
865732010;2;PUTUMAYO;PUERTO LEGUIZAMO;NUEVA APAYA;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
865732011;2;PUTUMAYO;PUERTO LEGUIZAMO;PUERTO NARIÑO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
255802001;2;CUNDINAMARCA;PULI;VALPARAISO;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
867491000;1;PUTUMAYO;SIBUNDOY;SIBUNDOY;CM;87.0;2322.0;2125.0;7962.0;-76.0;55.0;16.49836884;;1.0;12.0;11.009429064;1.20305817474;-76.9212495469,1.20305817474
051292004;2;ANTIOQUIA;CALDAS;LA MIEL;CP;6.0;125.0;125.0;511.0;-75.0;37.0;19.65999684;;6.0;6.0;9.184348944;6.10255120804;-75.6221277769,6.10255120804
